cv_seed,fold,row_index,actual,model,probability
42,4,41,1,spline_degree2_l2,0.34002565121049755
42,4,44,0,spline_degree2_l2,0.01818482536926327
42,4,46,0,spline_degree2_l2,0.30810323265140743
42,4,48,0,spline_degree2_l2,0.07233267497657672
42,4,54,0,spline_degree2_l2,0.02245226114660115
42,4,55,0,spline_degree2_l2,0.03650622863492458
42,4,69,0,spline_degree2_l2,0.01021957502141896
42,4,72,0,spline_degree2_l2,0.021255877760338254
42,4,76,0,spline_degree2_l2,0.0725036561052503
42,4,91,1,spline_degree2_l2,0.05410007863721877
42,4,96,0,spline_degree2_l2,0.12050639449375505
42,4,97,0,spline_degree2_l2,0.2322483345285815
42,4,100,0,spline_degree2_l2,0.14609402954807868
42,4,114,0,spline_degree2_l2,0.13748975526251753
42,4,126,0,spline_degree2_l2,0.044990493104900046
42,4,131,0,spline_degree2_l2,0.3558330648937799
42,4,143,0,spline_degree2_l2,0.2866879765699988
42,4,146,0,spline_degree2_l2,0.18255745588574143
42,4,147,0,spline_degree2_l2,0.17305754540674598
42,4,151,0,spline_degree2_l2,0.03013024965710002
42,4,154,1,spline_degree2_l2,0.21613067849804185
42,4,156,0,spline_degree2_l2,0.15572417547150993
42,4,158,0,spline_degree2_l2,0.292010607068456
42,4,163,0,spline_degree2_l2,0.034595938849563336
42,4,169,0,spline_degree2_l2,0.07613428773262335
42,4,171,0,spline_degree2_l2,0.15667147006365886
42,4,177,0,spline_degree2_l2,0.2949485745494338
42,4,181,0,spline_degree2_l2,0.05919297322823837
42,4,183,0,spline_degree2_l2,0.022162919713626526
42,4,184,0,spline_degree2_l2,0.02136631395291418
42,4,185,1,spline_degree2_l2,0.20746695494338338
42,4,193,0,spline_degree2_l2,0.20734392034971438
42,4,194,0,spline_degree2_l2,0.0822844495876964
42,4,197,0,spline_degree2_l2,0.22062807434443502
42,4,204,0,spline_degree2_l2,0.0338483630145646
42,4,208,0,spline_degree2_l2,0.0665469276114866
42,4,214,0,spline_degree2_l2,0.11954127412276466
42,4,230,0,spline_degree2_l2,0.010111407291907066
42,4,241,0,spline_degree2_l2,0.19424205063665476
42,4,245,0,spline_degree2_l2,0.01077459211405834
42,4,249,0,spline_degree2_l2,0.15236603158442383
42,4,250,1,spline_degree2_l2,0.33076160368633745
42,4,251,1,spline_degree2_l2,0.3834939305593381
42,4,256,1,spline_degree2_l2,0.022558963684472317
42,4,264,0,spline_degree2_l2,0.1318218068768669
42,4,267,0,spline_degree2_l2,0.07715939341364142
42,4,268,0,spline_degree2_l2,0.07280388269007802
42,4,271,0,spline_degree2_l2,0.028536482446512097
42,4,283,0,spline_degree2_l2,0.3517448046813203
42,4,291,1,spline_degree2_l2,0.22935366480606456
42,4,292,0,spline_degree2_l2,0.06682297413806398
42,4,298,0,spline_degree2_l2,0.08568110421758333
42,4,3,1,spline_degree3_l2,0.18394839987344822
42,4,6,0,spline_degree3_l2,0.08935003738201558
42,4,7,0,spline_degree3_l2,0.06987651822262032
42,4,8,0,spline_degree3_l2,0.10355801562697714
42,4,16,1,spline_degree3_l2,0.36348901419376894
42,4,18,0,spline_degree3_l2,0.029107651863917037
42,4,31,0,spline_degree3_l2,0.060317699327476985
42,4,32,0,spline_degree3_l2,0.25916869199519504
42,4,41,1,spline_degree3_l2,0.29705682019540086
42,4,44,0,spline_degree3_l2,0.01276941973826848
42,4,46,0,spline_degree3_l2,0.2687891962272649
42,4,48,0,spline_degree3_l2,0.031417699537944745
42,4,54,0,spline_degree3_l2,0.015926653908481317
42,4,55,0,spline_degree3_l2,0.020912028040290173
42,4,69,0,spline_degree3_l2,0.013605451752499987
42,4,72,0,spline_degree3_l2,0.010802559238966579
42,4,76,0,spline_degree3_l2,0.07638870365742284
42,4,91,1,spline_degree3_l2,0.05051526139476205
42,4,96,0,spline_degree3_l2,0.09862007799249936
42,4,97,0,spline_degree3_l2,0.2670727242781062
42,4,100,0,spline_degree3_l2,0.15550408855491105
42,4,114,0,spline_degree3_l2,0.10541215529542997
42,4,126,0,spline_degree3_l2,0.03824510528093724
42,4,131,0,spline_degree3_l2,0.36348901419376894
42,4,143,0,spline_degree3_l2,0.22929327360306906
42,4,146,0,spline_degree3_l2,0.23581939144727318
42,4,147,0,spline_degree3_l2,0.134984613585937
42,4,151,0,spline_degree3_l2,0.02529749168972083
42,4,154,1,spline_degree3_l2,0.2444886118447816
42,4,156,0,spline_degree3_l2,0.10211824121595113
42,4,158,0,spline_degree3_l2,0.2811668725623139
42,4,163,0,spline_degree3_l2,0.036895779900428104
42,4,169,0,spline_degree3_l2,0.03728758949964863
42,4,171,0,spline_degree3_l2,0.18890392215591653
42,4,177,0,spline_degree3_l2,0.3260598971080806
42,4,181,0,spline_degree3_l2,0.04903564741049777
42,4,183,0,spline_degree3_l2,0.0314813220051534
42,4,184,0,spline_degree3_l2,0.01428829371157001
42,4,185,1,spline_degree3_l2,0.16700604989065998
42,4,193,0,spline_degree3_l2,0.21259018814026825
42,4,194,0,spline_degree3_l2,0.09302897954569539
42,4,197,0,spline_degree3_l2,0.2657384370659195
42,4,204,0,spline_degree3_l2,0.026280743049680085
42,4,208,0,spline_degree3_l2,0.035822783310733686
42,4,214,0,spline_degree3_l2,0.11503344805182242
42,4,230,0,spline_degree3_l2,0.01137386783445607
42,4,241,0,spline_degree3_l2,0.23754880118538962
42,4,245,0,spline_degree3_l2,0.0037082145029285257
42,4,249,0,spline_degree3_l2,0.08805608727643724
42,4,250,1,spline_degree3_l2,0.3341659560992542
42,4,251,1,spline_degree3_l2,0.31609400110701036
42,4,256,1,spline_degree3_l2,0.019592481595960463
42,4,264,0,spline_degree3_l2,0.1536016695454155
42,4,267,0,spline_degree3_l2,0.09826524846710061
42,4,268,0,spline_degree3_l2,0.07359531014179602
42,4,271,0,spline_degree3_l2,0.020044217524444363
42,4,283,0,spline_degree3_l2,0.2703290737810774
42,4,291,1,spline_degree3_l2,0.24687935187296073
42,4,292,0,spline_degree3_l2,0.08189147678070328
42,4,298,0,spline_degree3_l2,0.08068652370238799
42,5,0,0,raw_l2,0.016499433850730782
42,5,4,0,raw_l2,0.033441778143756304
42,5,11,0,raw_l2,0.12128420176986661
42,5,12,0,raw_l2,0.10336069370716591
42,5,13,0,raw_l2,0.018324016392117275
42,5,14,0,raw_l2,0.22797854217688204
42,5,22,0,raw_l2,0.1121911804739219
42,5,28,0,raw_l2,0.06366212801615485
42,5,29,0,raw_l2,0.18874165014373978
42,5,36,0,raw_l2,0.2755066918932649
42,5,37,0,raw_l2,0.006303470695005767
42,5,47,0,raw_l2,0.01076412414908554
42,5,53,0,raw_l2,0.06869685606595949
42,5,61,0,raw_l2,0.05314506353964572
42,5,70,0,raw_l2,0.0782561778115509
42,5,74,1,raw_l2,0.20531894126318476
42,5,79,0,raw_l2,0.028478578429750396
42,5,84,0,raw_l2,0.05104106404855918
42,5,86,0,raw_l2,0.20191615637438695
42,5,89,0,raw_l2,0.006109305735790384
42,5,102,0,raw_l2,0.08943356472188156
42,5,104,0,raw_l2,0.028310297165965753
42,5,117,0,raw_l2,0.1487856836632408
42,5,119,0,raw_l2,0.07627688808287865
42,5,122,0,raw_l2,0.043765685253376804
42,5,130,0,raw_l2,0.20091567845077465
42,5,133,0,raw_l2,0.280702322145513
42,5,134,1,raw_l2,0.9444209245076297
42,5,142,0,raw_l2,0.3032721005261259
42,5,155,0,raw_l2,0.04996677598154572
42,5,168,0,raw_l2,0.20895844194202062
42,5,186,1,raw_l2,0.08021876022971447
42,5,189,0,raw_l2,0.07573966230656574
42,5,203,0,raw_l2,0.09126557392768085
42,5,205,1,raw_l2,0.0670423064589237
42,5,206,0,raw_l2,0.10868866338754321
42,5,212,0,raw_l2,0.2734052072838893
42,5,218,0,raw_l2,0.167827900283861
42,5,219,0,raw_l2,0.33208206610396196
42,5,220,1,raw_l2,0.8320900446921258
42,5,222,1,raw_l2,0.07251567069412079
42,5,226,0,raw_l2,0.055877680402865205
42,5,232,0,raw_l2,0.07404469690675096
42,5,234,0,raw_l2,0.0223737972466294
42,5,235,0,raw_l2,0.09967674659881348
42,5,240,0,raw_l2,0.0854413400962704
42,5,243,0,raw_l2,0.23157174533381383
42,5,246,0,raw_l2,0.017383791735965874
42,5,247,0,raw_l2,0.10261217318932528
42,5,248,0,raw_l2,0.20511493025568353
42,5,261,1,raw_l2,0.270183000315321
42,5,263,0,raw_l2,0.3026528307197205
42,5,266,0,raw_l2,0.16925175935906003
42,5,272,0,raw_l2,0.05280199168328351
42,5,275,1,raw_l2,0.08021876022971447
42,5,285,1,raw_l2,0.14674485112841523
42,5,286,0,raw_l2,0.10905652025531712
42,5,287,0,raw_l2,0.1308874121922354
42,5,289,0,raw_l2,0.4107181376725773
42,5,297,1,raw_l2,0.10637505810828311
42,5,0,0,domain_log_l2,0.02640546334107867
42,5,4,0,domain_log_l2,0.03912120461552453
42,5,11,0,domain_log_l2,0.14368472108900265
42,5,12,0,domain_log_l2,0.09730884178007987
42,5,13,0,domain_log_l2,0.024830675356827144
42,5,14,0,domain_log_l2,0.20398492189092643
42,5,22,0,domain_log_l2,0.08615694802705173
42,5,28,0,domain_log_l2,0.06202093394304643
42,5,29,0,domain_log_l2,0.24330585482805633
42,5,36,0,domain_log_l2,0.3349662408013447
42,5,37,0,domain_log_l2,0.01926537448988367
42,5,47,0,domain_log_l2,0.0192161144999314
42,5,53,0,domain_log_l2,0.06271486129604463
42,5,61,0,domain_log_l2,0.03675249316326197
42,5,70,0,domain_log_l2,0.08892989774652123
42,5,74,1,domain_log_l2,0.16404451520196184
42,5,79,0,domain_log_l2,0.03938042154109052
42,5,84,0,domain_log_l2,0.0645807479833804
42,5,86,0,domain_log_l2,0.20464400204935357
42,5,89,0,domain_log_l2,0.01843107186937452
42,5,102,0,domain_log_l2,0.06925143554529607
42,5,104,0,domain_log_l2,0.04298333108511145
42,5,117,0,domain_log_l2,0.17658718755485833
42,5,119,0,domain_log_l2,0.06792351950741164
42,5,122,0,domain_log_l2,0.06360241466347294
42,5,130,0,domain_log_l2,0.20774961787137253
42,5,133,0,domain_log_l2,0.197542151736408
42,5,134,1,domain_log_l2,0.9491395454995513
42,5,142,0,domain_log_l2,0.33549340168420766
42,5,155,0,domain_log_l2,0.050426524246469075
42,5,168,0,domain_log_l2,0.23310167043351307
42,5,186,1,domain_log_l2,0.07713362140642947
42,5,189,0,domain_log_l2,0.06974659854215116
42,5,203,0,domain_log_l2,0.11658911126586398
42,5,205,1,domain_log_l2,0.12382306934212978
42,5,206,0,domain_log_l2,0.09115436969691229
42,5,212,0,domain_log_l2,0.22201248331453122
42,5,218,0,domain_log_l2,0.18009977934850194
42,5,219,0,domain_log_l2,0.39010131971197176
42,5,220,1,domain_log_l2,0.8247185909535975
42,5,222,1,domain_log_l2,0.049525073934055745
42,5,226,0,domain_log_l2,0.05195859591515765
42,5,232,0,domain_log_l2,0.08684467577323597
42,5,234,0,domain_log_l2,0.03777462626836891
42,5,235,0,domain_log_l2,0.09526056652631368
42,5,240,0,domain_log_l2,0.0999778163776478
42,5,243,0,domain_log_l2,0.18417325307424048
42,5,246,0,domain_log_l2,0.01926613311598006
42,5,247,0,domain_log_l2,0.09733269787997345
42,5,248,0,domain_log_l2,0.16522335523852336
42,5,261,1,domain_log_l2,0.22114360817464934
42,5,263,0,domain_log_l2,0.3515337084748875
42,5,266,0,domain_log_l2,0.1702190136784778
42,5,272,0,domain_log_l2,0.0516611012138877
42,5,275,1,domain_log_l2,0.07713362140642947
42,5,285,1,domain_log_l2,0.16079355251640043
42,5,286,0,domain_log_l2,0.13266937441812948
42,5,287,0,domain_log_l2,0.1663115884861905
42,5,289,0,domain_log_l2,0.4058744313423687
42,5,297,1,domain_log_l2,0.08223217135687569
42,5,0,0,raw_l1,0.010878458177302975
42,5,4,0,raw_l1,0.022108305647156427
42,5,11,0,raw_l1,0.09665416076383676
42,5,12,0,raw_l1,0.08828495291808663
42,5,13,0,raw_l1,0.008727392426380657
42,5,14,0,raw_l1,0.288396670355807
42,5,22,0,raw_l1,0.1276540514846168
42,5,28,0,raw_l1,0.06021829401455941
42,5,29,0,raw_l1,0.1865480151991541
42,5,36,0,raw_l1,0.3641230806417251
42,5,37,0,raw_l1,0.0010166108793937991
42,5,47,0,raw_l1,0.004160786809068321
42,5,53,0,raw_l1,0.0483845802785347
42,5,61,0,raw_l1,0.033914680626071815
42,5,70,0,raw_l1,0.061815261438064366
42,5,74,1,raw_l1,0.13166737957420635
42,5,79,0,raw_l1,0.011487300817979254
42,5,84,0,raw_l1,0.04021239967556792
42,5,86,0,raw_l1,0.23912799760259204
42,5,89,0,raw_l1,0.0016399090494428003
42,5,102,0,raw_l1,0.08242260006234112
42,5,104,0,raw_l1,0.013888761356580424
42,5,117,0,raw_l1,0.12183535944182268
42,5,119,0,raw_l1,0.08082269098891527
42,5,122,0,raw_l1,0.0344902335585144
42,5,130,0,raw_l1,0.2575810979468174
42,5,133,0,raw_l1,0.306197290325824
42,5,134,1,raw_l1,0.9895100482727892
42,5,142,0,raw_l1,0.22755537407110665
42,5,155,0,raw_l1,0.05301355058024617
42,5,168,0,raw_l1,0.1989681133058212
42,5,186,1,raw_l1,0.06243876687061814
42,5,189,0,raw_l1,0.041618517327894886
42,5,203,0,raw_l1,0.08409463069111203
42,5,205,1,raw_l1,0.04171698562833821
42,5,206,0,raw_l1,0.10615491476220638
42,5,212,0,raw_l1,0.3260749884098476
42,5,218,0,raw_l1,0.15260108271046474
42,5,219,0,raw_l1,0.2672102741099367
42,5,220,1,raw_l1,0.9574871074417086
42,5,222,1,raw_l1,0.06673788848673795
42,5,226,0,raw_l1,0.03716200538618737
42,5,232,0,raw_l1,0.060599495636106865
42,5,234,0,raw_l1,0.012208171375900303
42,5,235,0,raw_l1,0.08645319404122871
42,5,240,0,raw_l1,0.09710422175315456
42,5,243,0,raw_l1,0.30246208864444196
42,5,246,0,raw_l1,0.014491067816591232
42,5,247,0,raw_l1,0.08032419874598937
42,5,248,0,raw_l1,0.11114308758368395
42,5,261,1,raw_l1,0.3062975989771585
42,5,263,0,raw_l1,0.27610169208346885
42,5,266,0,raw_l1,0.17197902549965294
42,5,272,0,raw_l1,0.04575870317633773
42,5,275,1,raw_l1,0.06243876687061814
42,5,285,1,raw_l1,0.1733308178858702
42,5,286,0,raw_l1,0.08821439612531803
42,5,287,0,raw_l1,0.1199679353107511
42,5,289,0,raw_l1,0.4764898336731365
42,5,297,1,raw_l1,0.1276302235141006
42,5,0,0,ordinal_onehot_l2,0.035004248540101555
42,5,4,0,ordinal_onehot_l2,0.024970156714424454
42,5,11,0,ordinal_onehot_l2,0.08864218575070765
42,5,12,0,ordinal_onehot_l2,0.08949763256999957
42,5,13,0,ordinal_onehot_l2,0.019181521085343805
42,5,14,0,ordinal_onehot_l2,0.1735633255273608
42,5,22,0,ordinal_onehot_l2,0.11239549120369222
42,5,28,0,ordinal_onehot_l2,0.045681919624182006
42,5,29,0,ordinal_onehot_l2,0.12798533175078133
42,5,36,0,ordinal_onehot_l2,0.2958416117949068
42,5,37,0,ordinal_onehot_l2,0.012580222692465894
42,5,47,0,ordinal_onehot_l2,0.010752443755588597
42,5,53,0,ordinal_onehot_l2,0.04489415316448409
42,5,61,0,ordinal_onehot_l2,0.08102658823405336
42,5,70,0,ordinal_onehot_l2,0.04623015395638027
42,5,74,1,ordinal_onehot_l2,0.17406564653058176
42,5,79,0,ordinal_onehot_l2,0.019021146470583627
42,5,84,0,ordinal_onehot_l2,0.057352392804604656
42,5,86,0,ordinal_onehot_l2,0.11803148515404013
42,5,89,0,ordinal_onehot_l2,0.003266682034623108
42,5,102,0,ordinal_onehot_l2,0.10179840117925092
42,5,104,0,ordinal_onehot_l2,0.018563663460782063
42,5,117,0,ordinal_onehot_l2,0.1500948723461631
42,5,119,0,ordinal_onehot_l2,0.11147580855438631
42,5,122,0,ordinal_onehot_l2,0.040929735234153435
42,5,130,0,ordinal_onehot_l2,0.3239973482780219
42,5,133,0,ordinal_onehot_l2,0.1732264917017635
42,5,134,1,ordinal_onehot_l2,0.4771048706220392
42,5,142,0,ordinal_onehot_l2,0.4706128083859328
42,5,155,0,ordinal_onehot_l2,0.05474833831666155
42,5,168,0,ordinal_onehot_l2,0.25245821428720067
42,5,186,1,ordinal_onehot_l2,0.1438868775994832
42,5,189,0,ordinal_onehot_l2,0.053862830411112284
42,5,203,0,ordinal_onehot_l2,0.09970672977012127
42,5,205,1,ordinal_onehot_l2,0.034978251657778195
42,5,206,0,ordinal_onehot_l2,0.0492564431944589
42,5,212,0,ordinal_onehot_l2,0.2622867391892489
42,5,218,0,ordinal_onehot_l2,0.17988851857698193
42,5,219,0,ordinal_onehot_l2,0.37219586364474816
42,5,220,1,ordinal_onehot_l2,0.5272670360141548
42,5,222,1,ordinal_onehot_l2,0.09325710221672054
42,5,226,0,ordinal_onehot_l2,0.0453456396439529
42,5,232,0,ordinal_onehot_l2,0.07174738163880341
42,5,234,0,ordinal_onehot_l2,0.018284995840842002
42,5,235,0,ordinal_onehot_l2,0.085295260033231
42,5,240,0,ordinal_onehot_l2,0.09601367742350331
42,5,243,0,ordinal_onehot_l2,0.2292067712071549
42,5,246,0,ordinal_onehot_l2,0.07886298714871583
42,5,247,0,ordinal_onehot_l2,0.0757966043566164
42,5,248,0,ordinal_onehot_l2,0.2663695511720456
42,5,261,1,ordinal_onehot_l2,0.29101961160992873
42,5,263,0,ordinal_onehot_l2,0.31810176458114725
42,5,266,0,ordinal_onehot_l2,0.07524942397782344
42,5,272,0,ordinal_onehot_l2,0.027749431733685718
42,5,275,1,ordinal_onehot_l2,0.1438868775994832
42,5,285,1,ordinal_onehot_l2,0.1720471446094188
42,5,286,0,ordinal_onehot_l2,0.09623528632455824
42,5,287,0,ordinal_onehot_l2,0.046299541185493
42,5,289,0,ordinal_onehot_l2,0.48982348818559024
42,5,297,1,ordinal_onehot_l2,0.13971516303165596
42,5,0,0,quadratic_l2,0.008680295961213657
42,5,4,0,quadratic_l2,0.021446196005249524
42,5,11,0,quadratic_l2,0.11919907247063806
42,5,12,0,quadratic_l2,0.09563739800294122
42,5,13,0,quadratic_l2,0.008234941026423118
42,5,14,0,quadratic_l2,0.23003894335887065
42,5,22,0,quadratic_l2,0.08691950445727828
42,5,28,0,quadratic_l2,0.03636677814663303
42,5,29,0,quadratic_l2,0.21432114524770982
42,5,36,0,quadratic_l2,0.30947463013259985
42,5,37,0,quadratic_l2,0.0012620705431311567
42,5,47,0,quadratic_l2,0.0018144866009031132
42,5,53,0,quadratic_l2,0.06138690098084282
42,5,61,0,quadratic_l2,0.04197942512362221
42,5,70,0,quadratic_l2,0.07439171906107243
42,5,74,1,quadratic_l2,0.20678399484938853
42,5,79,0,quadratic_l2,0.014122875225503049
42,5,84,0,quadratic_l2,0.04336547005951223
42,5,86,0,quadratic_l2,0.22005254272397978
42,5,89,0,quadratic_l2,0.0011082093397351634
42,5,102,0,quadratic_l2,0.08050322447339237
42,5,104,0,quadratic_l2,0.012455421940766298
42,5,117,0,quadratic_l2,0.13055439778730166
42,5,119,0,quadratic_l2,0.07427368049950929
42,5,122,0,quadratic_l2,0.02860798475092942
42,5,130,0,quadratic_l2,0.24612678017701908
42,5,133,0,quadratic_l2,0.3099849345873308
42,5,134,1,quadratic_l2,0.9318774425619859
42,5,142,0,quadratic_l2,0.2825360448171215
42,5,155,0,quadratic_l2,0.041631046238942426
42,5,168,0,quadratic_l2,0.214178512404004
42,5,186,1,quadratic_l2,0.07864135889812944
42,5,189,0,quadratic_l2,0.06887678807605159
42,5,203,0,quadratic_l2,0.075411701435019
42,5,205,1,quadratic_l2,0.04965944804860007
42,5,206,0,quadratic_l2,0.10593412106697785
42,5,212,0,quadratic_l2,0.2846716585339005
42,5,218,0,quadratic_l2,0.19069652490599226
42,5,219,0,quadratic_l2,0.3350912004920961
42,5,220,1,quadratic_l2,0.8502450864250077
42,5,222,1,quadratic_l2,0.052472764859666066
42,5,226,0,quadratic_l2,0.05186299648355777
42,5,232,0,quadratic_l2,0.05312949674441789
42,5,234,0,quadratic_l2,0.01293082153269448
42,5,235,0,quadratic_l2,0.09116426556369718
42,5,240,0,quadratic_l2,0.07642934380720852
42,5,243,0,quadratic_l2,0.24462103974897256
42,5,246,0,quadratic_l2,0.0036410121637914664
42,5,247,0,quadratic_l2,0.0977832711275474
42,5,248,0,quadratic_l2,0.20613049628983435
42,5,261,1,quadratic_l2,0.2943158942975608
42,5,263,0,quadratic_l2,0.32221049525069734
42,5,266,0,quadratic_l2,0.20290024567139858
42,5,272,0,quadratic_l2,0.03417396592288023
42,5,275,1,quadratic_l2,0.07864135889812944
42,5,285,1,quadratic_l2,0.1648568774394332
42,5,286,0,quadratic_l2,0.095369679109513
42,5,287,0,quadratic_l2,0.12900835888049025
42,5,289,0,quadratic_l2,0.4403924761215636
42,5,297,1,quadratic_l2,0.10676349414751367
42,5,0,0,spline_degree2_l2,0.03764038884850564
42,5,4,0,spline_degree2_l2,0.03167754531159115
42,5,11,0,spline_degree2_l2,0.1253459407926832
42,5,12,0,spline_degree2_l2,0.08433058164310965
42,5,13,0,spline_degree2_l2,0.013564704832113418
42,5,14,0,spline_degree2_l2,0.17814185957012288
42,5,22,0,spline_degree2_l2,0.11126323460868318
42,5,28,0,spline_degree2_l2,0.044148727259006655
42,5,29,0,spline_degree2_l2,0.21656303396981172
42,5,36,0,spline_degree2_l2,0.2827415773532567
42,5,37,0,spline_degree2_l2,0.18591016548613112
42,5,47,0,spline_degree2_l2,0.00728969046000632
42,5,53,0,spline_degree2_l2,0.06134926868723713
42,5,61,0,spline_degree2_l2,0.05612271067979648
42,5,70,0,spline_degree2_l2,0.08702348263914289
42,5,74,1,spline_degree2_l2,0.26091498893104503
42,5,79,0,spline_degree2_l2,0.0259971834111384
42,5,84,0,spline_degree2_l2,0.05885443796465379
42,5,86,0,spline_degree2_l2,0.19511280355774405
42,5,89,0,spline_degree2_l2,0.024005042887888052
42,5,102,0,spline_degree2_l2,0.07327322151772304
42,5,104,0,spline_degree2_l2,0.02615931342609841
42,5,117,0,spline_degree2_l2,0.14692192040941038
42,5,119,0,spline_degree2_l2,0.10159197317479293
42,5,122,0,spline_degree2_l2,0.05045648878799515
42,5,130,0,spline_degree2_l2,0.25591017659348364
42,5,133,0,spline_degree2_l2,0.2207451100480197
42,5,134,1,spline_degree2_l2,0.9294797244102583
42,5,142,0,spline_degree2_l2,0.32425528632202893
42,5,155,0,spline_degree2_l2,0.06236582913255343
42,5,168,0,spline_degree2_l2,0.18890890111117267
42,5,186,1,spline_degree2_l2,0.12815692362053693
42,5,189,0,spline_degree2_l2,0.07972553318311927
42,5,203,0,spline_degree2_l2,0.09269604646981053
42,5,205,1,spline_degree2_l2,0.06031518554115343
42,5,206,0,spline_degree2_l2,0.09528328745351222
42,5,212,0,spline_degree2_l2,0.2060587174265906
42,5,218,0,spline_degree2_l2,0.17217970740551872
42,5,219,0,spline_degree2_l2,0.3508933556745613
42,5,220,1,spline_degree2_l2,0.8113582541385479
42,5,222,1,spline_degree2_l2,0.08555288754504067
42,5,226,0,spline_degree2_l2,0.05586826165195886
42,5,232,0,spline_degree2_l2,0.06477830473481913
42,5,234,0,spline_degree2_l2,0.026747868368291027
42,5,235,0,spline_degree2_l2,0.08309040697669193
42,5,240,0,spline_degree2_l2,0.09413085433674592
42,5,243,0,spline_degree2_l2,0.20731420431248226
42,5,246,0,spline_degree2_l2,0.058165249137506744
42,5,247,0,spline_degree2_l2,0.08246153501507365
42,5,248,0,spline_degree2_l2,0.22664532750386882
42,5,261,1,spline_degree2_l2,0.24595309954595043
42,5,263,0,spline_degree2_l2,0.31658112530264315
42,5,266,0,spline_degree2_l2,0.18372375921100267
42,5,272,0,spline_degree2_l2,0.046017194928310245
42,5,275,1,spline_degree2_l2,0.12815692362053693
42,5,285,1,spline_degree2_l2,0.16489013946198156
42,5,286,0,spline_degree2_l2,0.09518873918076742
42,5,287,0,spline_degree2_l2,0.1324746493385801
42,5,289,0,spline_degree2_l2,0.4289908040449007
42,5,297,1,spline_degree2_l2,0.10290619421765863
42,5,0,0,spline_degree3_l2,0.04614504360525785
42,5,4,0,spline_degree3_l2,0.040232478127265534
42,5,11,0,spline_degree3_l2,0.10680164606163702
42,5,12,0,spline_degree3_l2,0.09658169787077653
42,5,13,0,spline_degree3_l2,0.012294893042435752
42,5,14,0,spline_degree3_l2,0.19268830182629382
42,5,22,0,spline_degree3_l2,0.08700026783208992
42,5,28,0,spline_degree3_l2,0.04493936677865872
42,5,29,0,spline_degree3_l2,0.2088181966370931
42,5,36,0,spline_degree3_l2,0.29251142083239945
42,5,37,0,spline_degree3_l2,0.19605183547784258
42,5,47,0,spline_degree3_l2,0.00891412458747877
42,5,53,0,spline_degree3_l2,0.06287125168983468
42,5,61,0,spline_degree3_l2,0.06414941762190815
42,5,70,0,spline_degree3_l2,0.08168967261112658
42,5,74,1,spline_degree3_l2,0.2690837627076777
42,5,79,0,spline_degree3_l2,0.032375807718253116
42,5,84,0,spline_degree3_l2,0.055302022485484215
42,5,86,0,spline_degree3_l2,0.198897645204307
42,5,89,0,spline_degree3_l2,0.024733388863714584
42,5,102,0,spline_degree3_l2,0.07476906215153223
42,5,104,0,spline_degree3_l2,0.03233097172158084
42,5,117,0,spline_degree3_l2,0.13026944896073098
42,5,119,0,spline_degree3_l2,0.10611132565798523
42,5,122,0,spline_degree3_l2,0.06015050987521801
42,5,130,0,spline_degree3_l2,0.272782642302922
42,5,133,0,spline_degree3_l2,0.21660021523694867
42,5,134,1,spline_degree3_l2,0.945669090102651
42,5,142,0,spline_degree3_l2,0.3141108672403075
42,5,155,0,spline_degree3_l2,0.06905285727866525
42,5,168,0,spline_degree3_l2,0.21320936720922146
42,5,186,1,spline_degree3_l2,0.11371023824039252
42,5,189,0,spline_degree3_l2,0.06514620783607095
42,5,203,0,spline_degree3_l2,0.1097886969447945
42,5,205,1,spline_degree3_l2,0.07167844382126402
42,5,206,0,spline_degree3_l2,0.090483300744645
42,5,212,0,spline_degree3_l2,0.19804393382894017
42,5,218,0,spline_degree3_l2,0.16519645907331687
42,5,219,0,spline_degree3_l2,0.3998957226400529
42,5,220,1,spline_degree3_l2,0.7580538568042721
42,5,222,1,spline_degree3_l2,0.07201773976435781
42,5,226,0,spline_degree3_l2,0.058765436108863804
42,5,232,0,spline_degree3_l2,0.0634261179530012
42,5,234,0,spline_degree3_l2,0.03559634947442468
42,5,235,0,spline_degree3_l2,0.09266099760153892
42,5,240,0,spline_degree3_l2,0.09433213063825259
42,5,243,0,spline_degree3_l2,0.19398744201349363
42,5,246,0,spline_degree3_l2,0.05928009532279948
42,5,247,0,spline_degree3_l2,0.07587868135070999
42,5,248,0,spline_degree3_l2,0.21316896119503068
42,5,261,1,spline_degree3_l2,0.26267427194040205
42,5,263,0,spline_degree3_l2,0.296239661240881
42,5,266,0,spline_degree3_l2,0.18894174731343882
42,5,272,0,spline_degree3_l2,0.05513500326075106
42,5,275,1,spline_degree3_l2,0.11371023824039252
42,5,285,1,spline_degree3_l2,0.178495960621001
42,5,286,0,spline_degree3_l2,0.10453878298009842
42,5,287,0,spline_degree3_l2,0.13963724212172204
42,5,289,0,spline_degree3_l2,0.45291975693129854
42,5,297,1,spline_degree3_l2,0.11108369907239364
2026,1,8,0,raw_l2,0.057764803018646976
2026,1,9,0,raw_l2,0.05625888693339284
2026,1,15,0,raw_l2,0.027120520790734168
2026,1,16,1,raw_l2,0.3538125971727487
2026,1,20,0,raw_l2,0.08279131440670354
2026,1,26,0,raw_l2,0.0775913392303242
2026,1,27,0,raw_l2,0.029257304109853808
2026,1,30,0,raw_l2,0.3949726327315676
2026,1,38,0,raw_l2,0.17328391221625875
