source_row_index,actual_distressed,no_balancing,moderate_smote_ratio_0.5,sigmoid_calibration_k2,sigmoid_calibration_k3,sigmoid_calibration_k4,sigmoid_calibration_k5,sigmoid_calibration_k6,sigmoid_calibration_k8,sigmoid_calibration_k10
167,0,0.3393295019157089,0.3529764097983388,0.20785803915013973,0.22249929988415965,0.19115564781525127,0.2182004936933981,0.23095910928173086,0.21398765893233657,0.2036852061962399
168,0,0.22818795856743956,0.3963148888570277,0.2680493045764177,0.2250602042047082,0.22566038162847574,0.1747995527217967,0.1798369817969675,0.1835142456175745,0.1815250816112768
169,0,0.09832080743845449,0.1595964566929134,0.11546306921218426,0.1404877596643373,0.13089549238175016,0.13009606642129312,0.14693554770682313,0.14193271417228354,0.14906531589302763
170,0,0.14000216256784517,0.12101935918724445,0.12818794722544827,0.129700815410557,0.15124488907985625,0.14226459304601344,0.13976010021850185,0.1538687282232001,0.16033703418207668
171,0,0.1623479550752278,0.2847849546859448,0.13277981578101886,0.12085549588637626,0.13566075864734026,0.12996959160800303,0.12779416831768659,0.1341615198859432,0.1450263256713678
172,1,0.10259033727343587,0.22546438057719284,0.13609488557570565,0.13617345226359048,0.12480626758819216,0.12082167087368918,0.12911432835337094,0.13664265073332119,0.1441114803772937
173,0,0.05218855218855219,0.18758855266244429,0.1252262990899506,0.12164961918574954,0.13344607013689921,0.12206135251078346,0.12413742092678778,0.10956864332492855,0.13110015559424743
174,1,0.18594768063794614,0.10153846153846154,0.26263714896983614,0.24660308369632128,0.19614091290639388,0.17916606997665868,0.1679417197467627,0.19471722825517526,0.17029843134554784
175,0,0.0,0.0,0.10564373422616773,0.11252884110937485,0.11347714196642993,0.10855994515863063,0.11113965021465652,0.11464457385447177,0.12358569845001706
176,1,0.295746204278813,0.5661399666249479,0.2120345601925378,0.1676432728396467,0.18448206691562458,0.18186975785592013,0.1661847275724666,0.16918476514958009,0.17091935939649167
177,0,0.15065725603658536,0.29879310344827587,0.25780863398430215,0.18439274749859225,0.13541344312777032,0.14644297231571812,0.14875478757541458,0.14500587420673172,0.16297306172814302
178,0,0.1837926775543598,0.4826739447067977,0.14511043645798666,0.16248691598237644,0.12835973082480062,0.15965064127313466,0.15305380369789445,0.15718921612039358,0.17164559615183714
179,1,0.10341834922480084,0.09302394034536891,0.14525914807687026,0.1167083880338025,0.12652121244161893,0.13290282345646598,0.1372543345854555,0.14104502051071938,0.13994131811508606
180,0,0.40326007326007324,0.4934877856579984,0.22842570080043823,0.17884673865702366,0.20805146320210532,0.23055404757157544,0.2282826416999985,0.2710474116938336,0.21685622951109745
181,0,0.0929833579199705,0.13414473684210526,0.14779821039671862,0.13760920748990813,0.14830692227764283,0.1414004235476832,0.13913395807733467,0.1468520438101683,0.14417715696536065
182,0,0.3888555913113435,0.4633684105208021,0.2457410395579301,0.26215283880623846,0.31028396323726937,0.35961913287112257,0.29700050975852493,0.35013487067886884,0.3215669089198593
183,0,0.07333333333333333,0.1375,0.11973227218920397,0.10859201068467975,0.1085688084486481,0.10395729660419417,0.11407641781336278,0.11231619225655387,0.12783222668033228
184,0,0.0,0.0,0.10802001093796484,0.10695235662902895,0.11670093644990558,0.09884422247352379,0.11806479697306185,0.10892885113510689,0.12151519821500992
185,1,0.2,0.2,0.1263100037025941,0.16212834324519018,0.13579724809681593,0.15141967248334973,0.12034551537764945,0.16240121166379573,0.16429347092732693
186,1,0.29906377221477376,0.46853921118424413,0.17341027220039146,0.19166156558787525,0.19058224375488603,0.19339316032536816,0.20972121097676047,0.20122204480006514,0.18999714055554304
187,0,0.061324156014421496,0.27232250023296994,0.12932537072430264,0.140162866312653,0.12252388936113139,0.13783721010626565,0.1396605524617753,0.13546717197990737,0.1473589912925149
188,0,0.11109644114568465,0.091324200913242,0.1328741913255438,0.14783844969534932,0.13588177094007592,0.14204220426327763,0.14898489209944904,0.15543205467683677,0.15664771355182805
189,0,0.022857142857142857,0.019047619047619046,0.12488005361055061,0.11608993153411881,0.1103787855677415,0.10510562287511974,0.11109365507892917,0.11007534845416607,0.11796260803284433
190,1,0.10451311359206097,0.4136236667635774,0.14195318233833792,0.1626804815028272,0.15932186236212562,0.16200752669425666,0.1481267895036525,0.15959465656888797,0.16174985646239085
191,0,0.007692307692307693,0.0,0.1592757307021495,0.14111110143256728,0.12037780355637304,0.12845076079687195,0.1113230927583665,0.12233670514085863,0.13090695028869345
192,0,0.14894878944550655,0.15469060701203557,0.12531310410803798,0.12720598944260844,0.13024884547020246,0.1398793637691735,0.13298136184532577,0.14092221626489096,0.14471561339720102
193,0,0.1759513283995858,0.3793187830687831,0.1929073593415808,0.15431266243313257,0.15618403193758446,0.17210360480444256,0.15718618864583747,0.17125240425706623,0.18018198055216406
194,0,0.0,0.05714285714285714,0.13620749177695962,0.11788509791799631,0.12755329762732576,0.10329235775061787,0.1154382806903842,0.11124569732138194,0.12109981249185933
195,0,0.09827231074450207,0.17910759175465057,0.11700435072845225,0.1375915117398748,0.14210211656334074,0.1307561365309253,0.14067688419445534,0.1481526300471361,0.1459399635724485
196,0,0.021633802816901408,0.0,0.13098942140473294,0.1112789779999662,0.10655182210711152,0.09526592158145496,0.10918387300701529,0.11210222461924173,0.12340207717248472
197,0,0.14178635090399797,0.3486514336917563,0.13978684275929093,0.17982557673192426,0.15846402525975872,0.16060968763626407,0.14946648275955693,0.16412245013425975,0.1615774261361643
198,0,0.14305921682089903,0.3577299680360321,0.16509017241451895,0.18165723211099702,0.19053504529825532,0.1817092226448053,0.16763238553974785,0.14869052082156528,0.1547560677733081
199,0,0.41822150606939523,0.469518564921772,0.21194423871038676,0.2404596821812285,0.2799421098514834,0.2913515752633576,0.28469664995861066,0.30300442263952065,0.28237989200091235
200,1,0.331518580903253,0.4442493770097668,0.1853284910297938,0.18618913096199943,0.19631325281477294,0.23266328619420906,0.20625658981483602,0.21527844766536525,0.19461000182789207
201,0,0.0,0.20637020637020637,0.25917154034638507,0.20132490239887732,0.187629288702172,0.19680549975651268,0.1661681226293819,0.16434434718004637,0.15164860272749475
202,0,0.03395493395493396,0.1364992389649924,0.1327220647607085,0.14421272457195694,0.11940150504531877,0.1189765627210571,0.12608134177851615,0.12035840313171615,0.14181257212463386
203,0,0.18,0.10604320662576323,0.14248171201613127,0.1479802180088871,0.1960147795514781,0.16469020099063453,0.13989642331569513,0.16751087331394202,0.15865512896115902
204,0,0.12096845741726425,0.188149775021443,0.12992198518244108,0.12745052530614698,0.13289407808615858,0.14105761987104454,0.15279013062214078,0.15086009605685488,0.14838229477841208
205,1,0.0,0.0,0.12149257128274563,0.15258425210011825,0.13789493694884972,0.11231429780993936,0.11691895294127212,0.13888181435352492,0.11929408771906236
206,0,0.1638949240089183,0.0981763886657025,0.18075037454512283,0.15622923025590124,0.15834069330533818,0.1458939546817767,0.14698029025363238,0.16255622929739671,0.15833168006108408
207,0,0.07333333333333333,0.1800531914893617,0.12063596492851472,0.12699327958040604,0.11787618812738962,0.12169447262701058,0.1315968609060435,0.1258243521279919,0.14038644427124214
208,0,0.0,0.03333333333333333,0.11470791650307274,0.11476545974792081,0.11397449437951926,0.10454348785348991,0.11902718983147553,0.11357317024141697,0.12875921440797425
209,0,0.1222376196230186,0.2437901381510404,0.13290288812691928,0.1271958476652762,0.14628886494575694,0.14067499307779005,0.14053761535380005,0.14724602823217964,0.1647532102010752
210,1,0.3183711842945011,0.5096357675021957,0.15729621416864908,0.19683451945906522,0.1854465277180583,0.18124104527947366,0.17612715065758913,0.16749014803103351,0.1658885780551021
211,0,0.32925246316550666,0.44156929895245767,0.1502905936205197,0.19026613979113666,0.20484706397479813,0.23569782998964106,0.22538462084828445,0.21243882682505827,0.21445926381539854
212,0,0.24922757367569273,0.384106073802292,0.17907934147060534,0.18118743551137229,0.17196417138553635,0.1688112141044638,0.1554229673928536,0.1607301404901979,0.16804519314062705
213,0,0.007692307692307693,0.1,0.14070191327474096,0.1278625685865535,0.10195165415666071,0.11107105093206601,0.11143048431693296,0.11623272997267202,0.12395054800369958
214,0,0.19120110527450457,0.30056041015439994,0.143203445067976,0.15083892790648817,0.17857533054916636,0.14932010725276576,0.1467976962121082,0.16178968133306287,0.1784458775260557
215,0,0.07142857142857142,0.15432624113475177,0.13019154160007837,0.14791293538248856,0.12704319950901932,0.11514829117893872,0.1321021694725079,0.13683531147977498,0.15350810932651426
216,0,0.08203494569531702,0.2939939133548156,0.1796796069489768,0.15935202799653128,0.1590432610802963,0.16042313648881454,0.13923986372583075,0.17400979845428946,0.15570793329395063
217,0,0.39587070997283635,0.6514198882367055,0.24826708473622996,0.24640097643784328,0.25815090218760767,0.26951826842457016,0.2506850335840666,0.2855720190453755,0.25253051644003216
218,0,0.1,0.2321923620933522,0.13393715228719588,0.1470146121087424,0.13995127950828543,0.12169521635816671,0.1261460955565014,0.11375732303126537,0.13070898456325533
219,0,0.6666666666666666,0.625,0.2611525001733854,0.35659230193727137,0.3432515254692521,0.3329169880670787,0.30947690564706554,0.34501691127884065,0.32964325648413884
220,1,0.6571428571428571,0.6995104895104894,0.2653688826167958,0.2590985468634525,0.3591427242369315,0.38025345057459425,0.24793437076925184,0.33674091592365407,0.33868341715317174
221,0,0.34978426137470553,0.49687443369125095,0.2107995500425166,0.21657206076002292,0.20634391807460872,0.2520770443724226,0.22104387261916614,0.2499318760035792,0.21951937969924104
222,1,0.15008547008547007,0.24922820191906547,0.11733245417677318,0.1584285678086379,0.16642299085657447,0.18855706689845414,0.15879084925898973,0.20802202859636001,0.15226285403637893
223,0,0.0579954954954955,0.008333333333333333,0.14407828628089422,0.12337346880829583,0.1303021161188777,0.1254748145073271,0.132320183185296,0.1259797828686154,0.1364060521778008
224,0,0.31443240819409046,0.6348357879756986,0.196091043114991,0.20766826112416936,0.2531685553520504,0.25950240279903447,0.2847896445859936,0.2751330411031677,0.24463284515661843
225,0,0.026262626262626265,0.05282812995923484,0.11999821423808017,0.12127854981402471,0.10552892464363688,0.11130652020437728,0.11718343407178611,0.1139303424299987,0.1314110464320805
226,0,0.0,0.008333333333333333,0.12590802831929965,0.12067564399583883,0.11685743263198604,0.11814989477131341,0.12332029400569681,0.1183519518555142,0.13157163342741357
227,1,0.09651416122004357,0.2538095238095238,0.17077820136192817,0.14111544946681992,0.12501660956726104,0.1219295755333192,0.13925588265678226,0.13195512509075186,0.13814154261710815
228,0,0.30343613518779816,0.45428258016493317,0.20829609046104122,0.2129604926719096,0.18496683629820762,0.18259847177622207,0.21690395128176115,0.22296344714937116,0.2073312350120926
229,0,0.06311905355436453,0.23752346875430091,0.12475591160559699,0.14392816125341637,0.12594969612035806,0.12379276900108763,0.12397664079763067,0.1378799373741886,0.13987475482213166
230,0,0.03272727272727273,0.08275862068965517,0.12245889952760836,0.12054108556404416,0.12867921901092821,0.11456382537344434,0.1232157183792814,0.11918542172405286,0.13396535654773323
231,0,0.13442377312952533,0.05983920841063698,0.13747918050608365,0.13013084146507925,0.13529273536155612,0.12922006593931695,0.13131032757953154,0.1266676943779494,0.1432870376950056
232,0,0.0,0.0,0.10786443225554639,0.11449333758610132,0.11795812409965298,0.09809063021680514,0.11926604001409506,0.11419876149516399,0.1178448183904726
233,0,0.042262626262626266,0.04484305533236917,0.19570916632136523,0.16957611473554524,0.15164148529221097,0.1381150975548257,0.13966749794291367,0.15483143934669658,0.1534807267880014
234,0,0.0,0.0,0.14028281748018942,0.13054045249434812,0.11382370512663045,0.1015061026754867,0.1170640467081487,0.10752158467512565,0.11648518494523719
235,0,0.14880346891746324,0.25205349588998377,0.11992571329240435,0.14345477246609453,0.12890912559739792,0.13646882607358424,0.13386003531324192,0.14480036312927144,0.14616421167095822
236,0,0.0,0.0,0.10728720823020074,0.11728216817842455,0.1145895593210716,0.10270424576806134,0.10844318933371204,0.10870937952090834,0.12075174556020248
237,0,0.0,0.05904761904761905,0.14743520571359695,0.12887495005885732,0.11152536091253899,0.11719560891973586,0.11438681024897435,0.10844591518756445,0.11978026705888664
238,0,0.0,0.0,0.0980239486610603,0.09839392197694187,0.09499877278131001,0.0997367812855399,0.1036429693760303,0.10802709510870707,0.12424238339521983
239,0,0.4329140328697851,0.4722222222222222,0.2671695074088743,0.21309836321183173,0.22383345143368252,0.20588002081215753,0.24680207722517866,0.24035000518652305,0.2533219797262559
240,0,0.07333333333333333,0.2,0.15016651320614752,0.127252382917278,0.1188091779152336,0.11897281414211772,0.12303607987732126,0.11781214851124377,0.12957114609825696
241,0,0.3034306563961926,0.6380219083512381,0.21159627878447446,0.22957914668877347,0.18848173356415907,0.22274809646584753,0.24733577177021382,0.26077667556904366,0.22480137570519565
242,1,0.13081138819678717,0.27065309663248,0.1423868939721084,0.1374983256026338,0.13862809548278693,0.1336160336479876,0.1446038401908078,0.14123351007138507,0.1507348228264524
243,0,0.20239660321244907,0.13172835671660443,0.1513917051953524,0.1452982612210233,0.1457755357924609,0.1471804980153109,0.15462687924615492,0.1552146611747259,0.16563184394989533
244,1,0.17993796813672588,0.590989645258583,0.23828822100821895,0.18727011929175483,0.21305282114597263,0.2086173577875663,0.2111994904207474,0.18997935998851317,0.17712201284201873
245,0,0.04,0.008163265306122448,0.12347626119119035,0.12052793597464073,0.125660821277368,0.12322470055216103,0.12175444786891225,0.12090657385258999,0.1379043887553592
246,0,0.0,0.0,0.10705371519382927,0.11512045421951127,0.10964806072906297,0.10766047891444916,0.11341238792163141,0.11007735588096254,0.12109955781398012
247,0,0.1356304407001872,0.20860465116279073,0.13083298705098148,0.127821749063385,0.14817307205386337,0.1624770880435253,0.15108759694873425,0.153822995117782,0.1516992070745574
248,0,0.24393200295639317,0.4838918878392563,0.21330550225386155,0.2194262796972469,0.1827654005274309,0.22059501662817374,0.1909615756979607,0.20178623474352678,0.19519748964604902
249,0,0.17598529243409927,0.255801054737225,0.15424880997554374,0.1386937109204578,0.13988048680041504,0.16104261025535666,0.16439084662600628,0.15775412868974625,0.16619732833524506
250,1,0.27144143524934783,0.38664300114822825,0.19933585812251436,0.18321375050563235,0.19822378395517112,0.18813289334159813,0.16390586580609773,0.19413219863472078,0.19908342641032145
251,1,0.2434306563961926,0.4350038284423439,0.20700367316263718,0.19005792649488581,0.23171040953522945,0.2261922461981453,0.19664725726815413,0.2367402402777372,0.23952719373775996
252,1,0.4878296146044625,0.590088131372535,0.26828073972028177,0.2392664144422351,0.3123098536525914,0.4055831680191567,0.332577679006464,0.40577342606007016,0.3560516544472175
253,0,0.2191524356536924,0.44433626351356936,0.16569687102326422,0.1518746423631442,0.1725756774642467,0.17403075640209856,0.1637592602683676,0.17678087876552678,0.17993460582986825
254,1,0.46951048951048946,0.6802884615384615,0.19751477134750156,0.2141932452790148,0.2920540302404394,0.32237206113518224,0.3155639399175242,0.35444442188479586,0.349642710193283
255,0,0.13339372558399107,0.44671297876914123,0.14770129165096332,0.15512310533388018,0.15315461850685366,0.1516122484312517,0.15125825865147172,0.15101693003636893,0.15477544000524573
256,1,0.13339963626728332,0.275965504311961,0.20457268736426598,0.18896150787187876,0.15070908245336767,0.1505154585763595,0.1790972401350047,0.20044483541094538,0.19285152582578785
257,1,0.25811745776347544,0.29269978106184996,0.2683123944825426,0.22096731088829516,0.2534090151984289,0.2098056545266788,0.22397005772129502,0.2188368224146803,0.18378720882321806
258,0,0.0574437661980427,0.19183773619863845,0.13799234845277225,0.16387877448384658,0.16127637129747147,0.13866230758753212,0.17141914616102746,0.17412510232301173,0.16866516351196076
259,0,0.2559748786754211,0.48957322197421205,0.30743257634176724,0.21203460175932026,0.21355555447303337,0.2001721746677732,0.22795725856382268,0.22675598499898597,0.22084892623079644
260,1,0.9,0.8943199502023031,0.36512417500208266,0.3485116949691391,0.43761677672754357,0.5070985053107158,0.4632653041413011,0.5225118555123763,0.46527910186994675
261,1,0.17160624763331406,0.28170075616395635,0.1490196480176141,0.16711669503375068,0.1470154235689995,0.14497659467965845,0.14391290113791208,0.15284712665702088,0.16970471833858852
262,0,0.26795213951991015,0.3133613965305707,0.21581444572417835,0.19770447077174502,0.17666538008145533,0.21537645313051584,0.18430429368782097,0.20095853128556965,0.20590472277518668
263,0,0.06666666666666667,0.46477951635846376,0.19929953679413578,0.18506141501601703,0.22182754205832578,0.23886926204602804,0.1879010120387581,0.21341526443784078,0.22360638204960998
264,0,0.04132231404958678,0.23973544973544975,0.12217513848406614,0.11439502838379198,0.11717523919517203,0.11733742508180738,0.13027585703265876,0.12375364349909632,0.13524368450448898
265,1,0.28636694375234273,0.29867724867724865,0.17485297379831338,0.2870828217399036,0.18986258081409493,0.2103486458481904,0.18648733603513545,0.17007226213295654,0.17377987399120634
266,0,0.3100408495950132,0.46644162021403923,0.19058840078929123,0.19284449925551944,0.19601078118606402,0.2045326887733415,0.18998017878825085,0.18730115479565937,0.18722519770400964
267,0,0.03896103896103896,0.3561575037055526,0.1357666913366437,0.1673186938959927,0.15193524498322844,0.13150780709753185,0.14266535733196958,0.1298454974149479,0.13683085775733925
268,0,0.3920449811626282,0.4177742578059376,0.24653820306573682,0.18545242999712402,0.21938577131477546,0.23653744357824164,0.18155276683993343,0.25600550482187595,0.24908571954246367
269,0,0.3138206479510828,0.5500840077158806,0.20030279959148686,0.2229709401954832,0.1900812274843388,0.20756380528442103,0.1863025169296008,0.215959694894624,0.21126307840503866
270,0,0.4408159381847538,0.4297296908491937,0.24410781539349258,0.20304030802730982,0.2134895748773648,0.2501201321526064,0.24858302668491725,0.27219617469585283,0.2388953728658494
271,0,0.1579798067434715,0.0986141936880853,0.13833460065393383,0.13635302993863618,0.14505285294204942,0.1411843006909478,0.1465393308699144,0.1484755801042224,0.1495528262328163
272,0,0.06188380281690141,0.023529411764705882,0.13723990710050182,0.13770828673202512,0.14361036105203637,0.12842427859472416,0.12638077335243053,0.13845599159411645,0.13694684719773317
273,0,0.15238362457389004,0.19718432517363899,0.1657220396546303,0.1772304121777595,0.18141102951612545,0.17083712457415073,0.16928077478465103,0.15876227002812215,0.16510176971679624
274,0,0.0,0.03172424152650224,0.11317342867738375,0.12093622967626919,0.09863906195471897,0.10294694399327672,0.1127433483998107,0.10757476972059528,0.12346470443821851
275,1,0.32703219158635516,0.34958175652169293,0.22611329994101936,0.21462547741908083,0.23986164347899613,0.21230020513334824,0.20977803962618333,0.20718451466498689,0.18530305358475543
276,0,0.2546741109357932,0.6004458683936525,0.19581540118881707,0.20008039658489932,0.2223371170760969,0.23858173428866963,0.23117643987100256,0.23081543364536117,0.19774319368108745
277,0,0.37188989416636653,0.35116489832007075,0.20229323788299342,0.21301973049802406,0.17571080953488666,0.20388283965374182,0.21894035277397048,0.23469186859099453,0.23764129048653274
278,0,0.08,0.0,0.10123056318875663,0.10786808442308837,0.11634497748184613,0.11147365892793423,0.1331206156756374,0.13028645552986326,0.13281818777546225
279,0,0.14849560617863114,0.26671099367498785,0.13867468246727693,0.1213822203867609,0.14429196237573794,0.15640765275947718,0.14254052906251582,0.1630488947296002,0.15894475347889434
280,0,0.13539076135438077,0.25408815487766906,0.16964171985587687,0.13712725826839875,0.15448519739192226,0.14874705793186482,0.1504418244640165,0.15766875967569277,0.1723518161402562
281,0,0.13958333333333334,0.024657534246575342,0.12028792013037429,0.14602066984883416,0.13477144678973216,0.1274190941313425,0.1277316133679841,0.13632082742008894,0.15101990082218225
282,0,0.38882175166219585,0.44430909932030893,0.2845346519649745,0.23179797122941545,0.2594659277321469,0.32338812444644366,0.2678851512997529,0.29458815705413505,0.284687826342112
283,0,0.04,0.22876280535855004,0.10494238210562667,0.11495622850882474,0.10165018467761025,0.10690860863906577,0.1218682590793019,0.1206145693772358,0.1346237675238828
284,0,0.21061605859756863,0.35857863742616936,0.14485166306211392,0.20580988852786214,0.18320417228337185,0.18128308985512176,0.17844487810946824,0.19106556386960244,0.17480295171364704
285,1,0.2895273703432162,0.42211287595037633,0.19767272267184274,0.21929502115816865,0.21502702722022074,0.22948965216121353,0.19913359772198944,0.22923571844360033,0.2116944161047007
286,0,0.0,0.1921923620933522,0.11320187522681183,0.1084906639977156,0.1162622806670756,0.09605423789316121,0.11903561251177226,0.10512340917797251,0.11531965041629769
287,0,0.1718939843424309,0.31837331309558004,0.13472271313769857,0.1338782369550523,0.13350762527929097,0.1268574870883116,0.14527206570058068,0.15234475062393593,0.14449420119232997
288,0,0.0,0.0,0.11337470416509869,0.1075181426688526,0.11826241645973927,0.10468835827078622,0.11404143658974789,0.11447261070784512,0.12426431953724963
289,0,0.6725541125541126,0.62431546587153,0.21119609732678687,0.24507954486852057,0.29000024328796437,0.33711163525946886,0.2555945576817219,0.30522146857764854,0.2806027509821906
290,0,0.19230900449927,0.4245318352059925,0.13665372059351927,0.1678708284614633,0.17105247784554245,0.17282664598708183,0.16903289113139677,0.17861333766204926,0.17569054744696527
291,1,0.1919795700861721,0.4187214564188249,0.17755141147807965,0.17246831001903784,0.17383790769178503,0.17283497643835705,0.19242334669686517,0.18409625952335962,0.18948049077325685
292,0,0.11389499060612895,0.35203022539696893,0.16029532553100795,0.13682073033705716,0.150031083621059,0.14529451364619772,0.1486885144806494,0.16257396161716162,0.15594517815629438
293,0,0.14915024297094326,0.20904349915885606,0.12292488834877771,0.14276373479050083,0.1364447256088282,0.1466659083138554,0.13636972987046114,0.15345469320376737,0.15183695778708678
294,0,0.016,0.05,0.11746691787936152,0.1166712438123412,0.1006067915932161,0.11838312605780724,0.12443193879878205,0.12037188235167122,0.13501654435397367
295,0,0.1767992089894745,0.44131593968268323,0.21156948293035863,0.18208319796744402,0.26760788074044844,0.23612282288622488,0.181053908680543,0.18379970913168098,0.1609699484175653
296,0,0.04,0.013333333333333332,0.13719335307240665,0.1384701688055691,0.11166964144058808,0.11865869882128163,0.12770652156858278,0.11910279240244492,0.1276874223622006
297,1,0.08132231404958679,0.0686046511627907,0.14177928088085226,0.13322844819803148,0.13835361014029562,0.1262440389624523,0.13603468076318795,0.13863117128158525,0.14014688303481096
298,0,0.19505962417727124,0.22189493163844717,0.1363684192212938,0.11810172845508404,0.16375256369720098,0.15031029597375242,0.16594166528111592,0.17505278915961475,0.16930242955910768
299,0,0.14483516483516484,0.12213259885894157,0.16559387240306017,0.1415220016929571,0.15029862610205297,0.16080067639467083,0.15153111793200427,0.16556628954842706,0.1589881294556225
