source_row_index,actual_distressed,smote_ratio_0.2_k2,smote_ratio_0.2_k3,smote_ratio_0.2_k4,smote_ratio_0.3_k2,smote_ratio_0.3_k3,smote_ratio_0.3_k4,smote_ratio_0.4_k2,smote_ratio_0.4_k3,smote_ratio_0.4_k4
183,0,0.04803991446899501,0.04803991446899501,0.04803991446899501,0.10344827586206898,0.13230769230769232,0.11555555555555555,0.11515151515151516,0.10232558139534884,0.1135135135135135
184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2
186,1,0.241604353724216,0.23957062356548584,0.2508104348052971,0.4508664131355845,0.3957704331732693,0.4414772727272728,0.3625688073394495,0.3459078590785908,0.45274936225370566
187,0,0.06902601330913491,0.06902601330913491,0.0643650410429744,0.1981742216117216,0.1740382281553398,0.17596048023115335,0.2429576269840886,0.2511019457072089,0.2801798761462627
188,0,0.10711420260978625,0.10711420260978625,0.10711420260978625,0.12231079931972788,0.1544708562128057,0.14565779748706578,0.1635058462718037,0.08736916051984545,0.14664517861939294
189,0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.08952380952380952,0.022857142857142857,0.05854700854700855,0.015384615384615385,0.08,0.019047619047619046
190,1,0.12392922019407027,0.12392922019407027,0.11926824792790977,0.12552124320890498,0.15220686047683357,0.15295019321691847,0.2435506724428902,0.1897115569167091,0.20593456180623249
191,0,0.0,0.0,0.0,0.004081632653061224,0.16434782608695653,0.16,0.15,0.0,0.034782608695652174
192,0,0.09901219323969748,0.10445574162679425,0.1319786774066108,0.05358041638069092,0.1447008547008547,0.1272008547008547,0.08446969696969697,0.15446640316205534,0.1698809523809524
193,0,0.2171543082354158,0.20452272928804738,0.21390400728283923,0.3064026259411439,0.3988790954415954,0.32521177237088345,0.38457380452180867,0.34203650239944494,0.3504314357321876
194,0,0.0,0.0,0.0,0.0,0.0,0.07555555555555556,0.0,0.0,0.0
195,0,0.1601568604708281,0.1601568604708281,0.14766137473590574,0.08887453402774974,0.1667000835421888,0.12805555555555556,0.16464081996434937,0.12103841938113039,0.14499890108469404
196,0,0.021633802816901408,0.005633802816901409,0.021633802816901408,0.005633802816901409,0.005633802816901409,0.016,0.05,0.013157894736842105,0.016
197,0,0.2926365886160289,0.29463385263791675,0.14107184107184106,0.239974902490547,0.20019269619269617,0.21393695823483058,0.2705636030636031,0.21403626726022132,0.2622180451127819
198,0,0.13628934276142646,0.13828660678331425,0.09428828287801364,0.21889229391433326,0.20076035648200596,0.20035619458830953,0.3268057293839522,0.20810026574732454,0.2750951562152741
199,0,0.4979308527554404,0.48239150704368094,0.42986648812180733,0.5007897584871269,0.4645359430088812,0.4331375992140908,0.5555357142857142,0.4783389186032122,0.5152784212480769
200,1,0.30061955804638185,0.30372239492581443,0.28372239492581447,0.3296767001114827,0.3201023567321665,0.30144522144522146,0.3742887090593513,0.4276397529157478,0.40877382400376205
201,0,0.25,0.25,0.05,0.29627674650930463,0.26757107284916914,0.3287526427061311,0.3397636363636364,0.1178846153846154,0.17787162162162162
202,0,0.027410617551462624,0.019718309859154928,0.027410617551462624,0.10234974139468522,0.1006132756132756,0.12574143692564746,0.11802536231884057,0.14839215016092738,0.04854975457385095
203,0,0.08598067368612972,0.08598067368612972,0.08960240406842349,0.008450704225352112,0.1658162334329866,0.08227408455131227,0.06681081081081082,0.17320612204333136,0.23572623568447656
204,0,0.043703620079777225,0.043703620079777225,0.045114291393361164,0.12290463655667287,0.1115267766309164,0.18967398211702377,0.15167661167661167,0.240968454168606,0.2166603004838299
205,1,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0
206,0,0.1296979281495741,0.1296979281495741,0.1296979281495741,0.2226682933006204,0.21025296446511238,0.18229212206934978,0.3655262073120461,0.20027705098747556,0.19853932866360374
207,0,0.039344262295081964,0.039344262295081964,0.039344262295081964,0.10344827586206898,0.09230769230769231,0.07555555555555556,0.26515151515151514,0.10232558139534884,0.1135135135135135
208,0,0.07934426229508197,0.07934426229508197,0.07934426229508197,0.04,0.04,0.07333333333333333,0.04,0.0,0.04
209,0,0.10867943523097603,0.11412298361807278,0.11412298361807278,0.24902700040314932,0.19922708367406278,0.22877006380307954,0.2788967590849181,0.37259506504789525,0.30799315365353097
210,1,0.2563592898207478,0.23928236674382472,0.23565783608049556,0.31851205578280606,0.3268473087454288,0.22150107411385606,0.3967115067370822,0.3491394996011616,0.4517257051464213
211,0,0.30720097234121563,0.31030380922064826,0.31030380922064826,0.14173929031071889,0.21651867670750438,0.2284011947115586,0.19411381047377002,0.3115320725785842,0.36168009441666726
212,0,0.34582416493210427,0.3310622601701995,0.264719480143209,0.31467672316728923,0.33199321833996753,0.4200998204060678,0.2860001577461234,0.3581643670964059,0.3944149028504225
213,0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.08,0.23759398496240602
214,0,0.2384998742811722,0.23636954846663585,0.18978021978021978,0.15283559577677225,0.14949019607843136,0.10505263157894737,0.1699137735420921,0.1812689057972077,0.1406084656084656
215,0,0.051515151515151514,0.051515151515151514,0.051515151515151514,0.039473684210526314,0.04155844155844156,0.04778995756718529,0.0819672131147541,0.14268907563025207,0.11633986928104574
216,0,0.07866245543352465,0.07866245543352465,0.08501166178273101,0.14993192554035337,0.11560976435536294,0.2477445580907422,0.32758425908491806,0.11766239924134661,0.1859293693193645
217,0,0.40102353128945084,0.40102353128945084,0.46617504644096597,0.592815393922472,0.4897267727567387,0.49467191265220817,0.5564679781321461,0.5701500403135548,0.5673200876459186
218,0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.2482193732193732,0.16296296296296295,0.12464008859357696,0.18709677419354837,0.17142857142857143,0.3469340690435767
219,0,0.525,0.525,0.4916666666666666,0.6974358974358974,0.7307692307692307,0.7842141386410433,0.5528205128205128,0.5986538461538462,0.758867924528302
220,1,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.8398860398860399,0.6518543081602659,0.7067214700193424,0.8654967741935484,0.9714285714285715,0.86875
221,0,0.31617504644096595,0.31617504644096595,0.3225242527901723,0.39758274708799446,0.44531440162271807,0.41303925959098375,0.41215909090909086,0.5671578590785907,0.38291817377032045
222,1,0.25317725752508363,0.25317725752508363,0.15317725752508363,0.3088098604826546,0.2588137162759841,0.309649843827059,0.22112640801001252,0.18011961722488037,0.14748803827751195
223,0,0.06935637422517475,0.06935637422517475,0.06935637422517475,0.06987951807228916,0.036538461538461534,0.013861386138613863,0.0954959933683338,0.0,0.013041210224308816
224,0,0.3984901577862829,0.3829508120745234,0.2529161272011288,0.37786654135338343,0.5714553487749364,0.6134701303201693,0.5454658385093168,0.5985189929151823,0.6284159497694948
225,0,0.057833559475350516,0.057833559475350516,0.08463571889103803,0.08169062220211219,0.07813414578379367,0.06821428571428571,0.21958626073380172,0.1764866329819999,0.1904812834224599
226,0,0.009302325581395349,0.009302325581395349,0.009302325581395349,0.09818140486474199,0.0,0.013861386138613863,0.1031883010606415,0.02222222222222222,0.013041210224308816
227,1,0.11456315670429544,0.09748623362737237,0.10741349665532951,0.08675145079639461,0.1073747180543297,0.09939334317101164,0.20349099639855944,0.07157894736842105,0.2922254260555897
228,0,0.4278813586554838,0.41524977970811533,0.3553563397336101,0.366612685560054,0.18430622009569378,0.46318519736241254,0.2127170868347339,0.2481762209984653,0.2633492822966507
229,0,0.03954671249531347,0.03954671249531347,0.066348871911001,0.03940003658313517,0.10042546948356808,0.09206349206349206,0.2407514270573094,0.2071401610831484,0.2591448004471434
230,0,0.02823529411764706,0.030232558139534883,0.03423423423423423,0.008333333333333333,0.010958904109589041,0.008333333333333333,0.09333333333333334,0.07095890410958905,0.016222062004325882
231,0,0.13888464476699772,0.14088190878888557,0.11123279123279124,0.11798338220918865,0.10744242059310553,0.12874542124542127,0.16672727272727272,0.1335071666578516,0.13893509458577952
232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,0.04835396877388361,0.032353968773883614,0.04835396877388361,0.08904450801192698,0.019164989939637826,0.07267884645607418,0.1281046890205077,0.2651880157940023,0.06277614998334496
234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0,0.1406235196407149,0.12508417392895538,0.12508417392895538,0.16123175768447162,0.18164059745068348,0.2435105101084482,0.15786482063077806,0.2464204077576171,0.2959047391180258
236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.07692307692307693,0.0,0.0,0.0,0.08,0.019047619047619046
238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0,0.32,0.32,0.4133333333333334,0.611005291005291,0.5042424242424242,0.3961290322580645,0.3864215686274509,0.5012138188608778,0.4101673595565504
240,0,0.039344262295081964,0.039344262295081964,0.039344262295081964,0.10344827586206898,0.09230769230769231,0.19333333333333333,0.11515151515151516,0.10232558139534884,0.31351351351351353
241,0,0.3240905610065274,0.30651748513603766,0.2373780026212602,0.3426170643082408,0.2845635738831615,0.317278041856877,0.2787987874194771,0.3150508065718911,0.3932036158813153
242,1,0.1615191592311618,0.16997929887014393,0.16997929887014393,0.1552465179341797,0.22490941157607827,0.1510840012572686,0.12860869565217392,0.1758786231927591,0.17685182287591925
243,0,0.12718641744136097,0.13028925432079358,0.1724654700165086,0.268536870994856,0.24890803040432777,0.3136206307664294,0.3814813123971311,0.24704735318869436,0.18316828072289632
244,1,0.24401347234121565,0.24711630922064826,0.24711630922064826,0.20556324610895835,0.31512197816794874,0.23638364707550896,0.2326534650526597,0.36220498770332654,0.2949483007034494
245,0,0.04148623362737236,0.04148623362737236,0.009302325581395349,0.07903412377096589,0.05903416971378137,0.018691588785046728,0.0614100185528757,0.08421052631578947,0.06369097346540956
246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0,0.07752007136485281,0.07752007136485281,0.10504300714466934,0.2392829914436156,0.2773636833374126,0.1760841187357162,0.22236650981996725,0.2300787990108378,0.18643097643097645
248,0,0.27374458874458873,0.34682729551150604,0.3594588744588745,0.40030742204655245,0.39771428571428574,0.46864335664335666,0.42591992802519113,0.5457288401253918,0.5481792717086835
249,0,0.1496155055746619,0.1496155055746619,0.14636520462208535,0.18649187902364533,0.29544159544159543,0.21411448064288816,0.2611329622758194,0.29419508066328637,0.24403988868274581
250,1,0.1920728207318058,0.25838861020549003,0.19348349204538975,0.33450011902960136,0.3330882618198795,0.4267789022638192,0.3466891702445716,0.3806323785665873,0.3937500504345242
251,1,0.33431209170782483,0.33431209170782483,0.4572845345831803,0.261815547745156,0.18212500000000004,0.38839246547654505,0.344259715380405,0.2615992891978364,0.30483978221091623
252,1,0.6230769230769231,0.6060000000000001,0.6205882352941177,0.876923076923077,0.6888913451973029,0.6979472140762464,0.7748705882352941,0.9199999999999999,0.7030591009988901
253,0,0.22477969457272215,0.22477969457272215,0.20656692861527537,0.3061661163986745,0.3586236267901292,0.2789664826531674,0.3591224420708116,0.3718156225326037,0.4624720615022732
254,1,0.38745421245421247,0.3797619047619048,0.25025987525987525,0.52,0.8,0.8,0.5387500000000001,0.52,0.6148148148148148
255,0,0.16196628476542974,0.14642693905367024,0.14642693905367024,0.16993371212121214,0.2567137027491409,0.3139054898057535,0.37453327075511056,0.3759558823529412,0.3352856893237812
256,1,0.17775765916743907,0.18077425041932443,0.14853412808211472,0.2799335294814408,0.2449582146248813,0.22401456194925543,0.38683257345491384,0.23915697674418604,0.40484425536149676
257,1,0.17077915376676986,0.17064609197412137,0.1746477680688207,0.23435470779220777,0.2559564393939394,0.1768729851708575,0.23572533849129593,0.26166666666666666,0.18904761904761908
258,0,0.20797025141503225,0.20797025141503225,0.21431945776423858,0.1431160195249246,0.1073597832584782,0.18056413099096025,0.15699908822740682,0.07372813530708267,0.1445683408295852
259,0,0.3825118871946221,0.3825118871946221,0.3825118871946221,0.3264756101456683,0.36728728188523113,0.34976274371623206,0.46264794466815407,0.39523355288061174,0.42296778860449696
260,1,0.8060030395136778,0.8060030395136778,0.6688087023193405,0.9259259259259259,0.9777777777777779,0.8787878787878789,0.975,0.9833333333333332,0.9818181818181818
261,1,0.21353353086281063,0.2039185431673276,0.21655012211469601,0.14895313996899376,0.23612874779541443,0.20060781078107812,0.11713433667781495,0.18314290808473496,0.15880127127698057
262,0,0.2779739774825437,0.2810768143619763,0.2810768143619763,0.2930141187686459,0.20331496223719125,0.3053963641646841,0.3754973674293795,0.26743303505849403,0.36839260569714777
263,0,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.41441860465116276,0.38867559523809525,0.5512701252236136,0.4481330128205128,0.3957260832260832,0.46777546777546775
264,0,0.04390243902439024,0.04390243902439024,0.04390243902439024,0.008333333333333333,0.0,0.06511627906976744,0.0,0.0,0.0863157894736842
265,1,0.2001754970367154,0.1920769637339405,0.19607863982863985,0.2735297757064018,0.37706552706552704,0.2577018278750952,0.3801581027667984,0.3399509924038226,0.27207937251751685
266,0,0.27884937124762316,0.2819522081270558,0.2694567223921335,0.2547337442389916,0.38614146929189097,0.32870610870610867,0.2831637519872814,0.2943816075523392,0.37603837881352115
267,0,0.05352112676056338,0.05352112676056338,0.041025641025641026,0.0,0.07368421052631578,0.05555555555555556,0.08235294117647059,0.3100624219725343,0.17630116959064326
268,0,0.35835236154727507,0.35835236154727507,0.41617328927111535,0.4672932639824559,0.46344896904617866,0.38197039821703926,0.3449359318195363,0.1985281385281385,0.3156926406926407
269,0,0.31418339500462533,0.31728623188405797,0.31728623188405797,0.36905496052598036,0.4750470219435736,0.4635306688843547,0.5181284278579527,0.4555179704016913,0.5278158541316437
270,0,0.39383688804939,0.39383688804939,0.39383688804939,0.2730842391304348,0.34700726327116216,0.4237373097310654,0.40104648473635524,0.4177134146341464,0.3268453931295706
271,0,0.17938675241844476,0.17938675241844476,0.17613645146586818,0.15839549448747675,0.14221529604559263,0.13198153093012904,0.26743862762496307,0.14890437018441466,0.1659523472699857
272,0,0.09563380281690141,0.09563380281690141,0.10198300916610777,0.12393568960935424,0.05420523138832998,0.14365853658536584,0.06229139591971451,0.1454655870445344,0.0633183408295852
273,0,0.159751718668053,0.16276830991993835,0.16276830991993835,0.20638009955444164,0.24812522664402742,0.21156041475227663,0.22203481001815875,0.11914191650322219,0.23714669708383695
274,0,0.0029850746268656717,0.0029850746268656717,0.02978723404255319,0.11141496598639455,0.1155294279902079,0.1416701765133821,0.08242985842985842,0.07753893225591339,0.09992869875222817
275,1,0.2876224777071108,0.29072531458654344,0.29072531458654344,0.34215409506950484,0.4117655568648736,0.30174603174603176,0.3321020677885287,0.20467532467532465,0.45389550550511204
276,0,0.2773837513061651,0.2618444055944056,0.3269959207459207,0.26935024323208906,0.2775642500156835,0.26918441603445503,0.3923536865447058,0.5344572557705252,0.4485101888631938
277,0,0.3113999831461963,0.3093662529874662,0.3231422961113354,0.48825283883047826,0.4094819139194139,0.42147678430633756,0.40611108713478056,0.4240613026819924,0.4413359682586219
278,0,0.04,0.04,0.04,0.08,0.12000000000000002,0.12000000000000002,0.04,0.0,0.08
279,0,0.30889884707036724,0.30889884707036724,0.3042378748042068,0.19187759493624001,0.16921907104043904,0.11229623994783741,0.27692254883604817,0.24982664082726974,0.168201730631195
280,0,0.16411719732472832,0.16722003420416093,0.16722003420416093,0.12034897187122011,0.16364888123924268,0.18128782340312216,0.1121095121095121,0.06999176244459264,0.15068222916324184
281,0,0.1713143428285857,0.1713143428285857,0.14801587301587302,0.1974551764025448,0.18319001386962552,0.18535825545171342,0.11183121897407614,0.06728744939271256,0.2682218341882207
282,0,0.41133316306022644,0.4092994329014963,0.4205392441413075,0.48183526866453696,0.359047619047619,0.48166473976733276,0.5245697916234853,0.5671645774405412,0.48847229248233387
283,0,0.00909090909090909,0.044230769230769226,0.044230769230769226,0.04791666666666667,0.08948453608247423,0.04948453608247423,0.0,0.0,0.0
284,0,0.2216004603884993,0.2060611146767398,0.22108856472163393,0.27333242231498045,0.2940819747641298,0.28736647801136245,0.31857453208556147,0.19821879021879024,0.2048918813110383
285,1,0.3187098459548051,0.3218126828342377,0.2667514320283061,0.3978501836941038,0.27940578817733985,0.2191159332931485,0.36711764123528823,0.3768506004996205,0.30941061468575703
286,0,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,0.0,0.0,0.15943406904357668
287,0,0.172761903883771,0.172761903883771,0.172761903883771,0.15121028152738883,0.14247083282473705,0.17591269841269838,0.20378092855157073,0.1311735731614674,0.22462107766364564
288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0,0.5642813931380174,0.7547619047619049,0.7547619047619049,0.6746581196581196,0.5704761904761904,0.5777893277893278,0.7,0.6628496503496504,0.7496078431372549
290,0,0.16390369162086943,0.1483643459091099,0.17588728168892642,0.39203901870232516,0.4034855769230769,0.3856468531468532,0.41344137352190896,0.22470588235294117,0.2333355175024754
291,1,0.2239716137816718,0.22193788362294162,0.16952875337204315,0.3571960788058165,0.3283248406089901,0.29924398945560027,0.3896252321850726,0.4138954460019916,0.4128558715629653
292,0,0.17848331285778993,0.17848331285778993,0.13779121362910535,0.29051249745577284,0.22688162531912534,0.20203346669323183,0.2949894077553652,0.28200686641697875,0.2786161807992794
293,0,0.14767604999292067,0.13523954116059378,0.1627624769404103,0.26140224358974357,0.2806656213806712,0.25623229633832656,0.24108160384756125,0.1141966141966142,0.08453608247422681
294,0,0.016,0.0,0.016,0.0,0.0,0.016,0.060810810810810814,0.023076923076923078,0.06501960784313725
295,0,0.17375732090894935,0.17375732090894935,0.17375732090894935,0.32719855193539404,0.34772653272653276,0.15445662423385195,0.2961157262559787,0.38832177449292965,0.4582730805259905
296,0,0.0,0.0,0.0,0.0,0.0,0.008888888888888889,0.04,0.17670401493930904,0.06898395721925134
297,1,0.052993348115299335,0.08813320825515947,0.08813320825515947,0.05625,0.04948453608247423,0.06808918724526493,0.0,0.0,0.022727272727272728
298,0,0.1832182159845333,0.1832182159845333,0.17213340156319487,0.2810586431884312,0.20805754183218977,0.3227082625429435,0.2382408963585434,0.23981866056598222,0.2876202501202501
299,0,0.15435897435897433,0.2026666666666667,0.15435897435897433,0.16719101123595506,0.24545454545454545,0.22842105263157894,0.2368452380952381,0.14807692307692308,0.1398148148148148
